date,ftraffic,ltr,rtl,dow,month,s_holid,p_holid,br_mo,br_fr,bweek,fest
2024-03-26 22:00:00,178.0,,,Tuesday,March,1,0,0,0,0,0
2024-03-26 23:00:00,104.0,,,Tuesday,March,1,0,0,0,0,0
2024-03-27 00:00:00,28.0,,,Wednesday,March,1,0,0,0,0,0
2024-03-27 01:00:00,26.0,,,Wednesday,March,1,0,0,0,0,0
2024-03-27 02:00:00,21.0,,,Wednesday,March,1,0,0,0,0,0
2024-03-27 03:00:00,3.0,,,Wednesday,March,1,0,0,0,0,0
2024-03-27 04:00:00,7.0,,,Wednesday,March,1,0,0,0,0,0
2024-03-27 05:00:00,31.0,,,Wednesday,March,1,0,0,0,0,0
2024-03-27 06:00:00,68.0,,,Wednesday,March,1,0,0,0,0,0
2024-03-27 07:00:00,222.0,,,Wednesday,March,1,0,0,0,0,0
2024-03-27 08:00:00,506.0,,,Wednesday,March,1,0,0,0,0,0
2024-03-27 09:00:00,1062.0,,,Wednesday,March,1,0,0,0,0,0
2024-03-27 10:00:00,1973.0,,,Wednesday,March,1,0,0,0,0,0
2024-03-27 11:00:00,2805.0,,,Wednesday,March,1,0,0,0,0,0
2024-03-27 12:00:00,3423.0,,,Wednesday,March,1,0,0,0,0,0
2024-03-27 13:00:00,3543.0,,,Wednesday,March,1,0,0,0,0,0
2024-03-27 14:00:00,3751.0,,,Wednesday,March,1,0,0,0,0,0
2024-03-27 15:00:00,3575.0,,,Wednesday,March,1,0,0,0,0,0
2024-03-27 16:00:00,3483.0,,,Wednesday,March,1,0,0,0,0,0
2024-03-27 17:00:00,3064.0,,,Wednesday,March,1,0,0,0,0,0
2024-03-27 18:00:00,2063.0,,,Wednesday,March,1,0,0,0,0,0
2024-03-27 19:00:00,856.0,,,Wednesday,March,1,0,0,0,0,0
2024-03-27 20:00:00,294.0,,,Wednesday,March,1,0,0,0,0,0
2024-03-27 21:00:00,126.0,,,Wednesday,March,1,0,0,0,0,0
2024-03-27 22:00:00,66.0,,,Wednesday,March,1,0,0,0,0,0
2024-03-27 23:00:00,50.0,,,Wednesday,March,1,0,0,0,0,0
2024-03-28 00:00:00,29.0,,,Thursday,March,1,0,0,0,0,0
2024-03-28 01:00:00,14.0,,,Thursday,March,1,0,0,0,0,0
2024-03-28 02:00:00,12.0,,,Thursday,March,1,0,0,0,0,0
2024-03-28 03:00:00,19.0,,,Thursday,March,1,0,0,0,0,0
2024-03-28 04:00:00,15.0,,,Thursday,March,1,0,0,0,0,0
2024-03-28 05:00:00,30.0,,,Thursday,March,1,0,0,0,0,0
2024-03-28 06:00:00,78.0,,,Thursday,March,1,0,0,0,0,0
2024-03-28 07:00:00,212.0,,,Thursday,March,1,0,0,0,0,0
2024-03-28 08:00:00,482.0,,,Thursday,March,1,0,0,0,0,0
2024-03-28 09:00:00,1083.0,,,Thursday,March,1,0,0,0,0,0
2024-03-28 10:00:00,1952.0,,,Thursday,March,1,0,0,0,0,0
2024-03-28 11:00:00,2823.0,,,Thursday,March,1,0,0,0,0,0
2024-03-28 12:00:00,3280.0,,,Thursday,March,1,0,0,0,0,0
2024-03-28 13:00:00,3474.0,,,Thursday,March,1,0,0,0,0,0
2024-03-28 14:00:00,3391.0,,,Thursday,March,1,0,0,0,0,0
2024-03-28 15:00:00,3578.0,,,Thursday,March,1,0,0,0,0,0
2024-03-28 16:00:00,3686.0,,,Thursday,March,1,0,0,0,0,0
2024-03-28 17:00:00,3540.0,,,Thursday,March,1,0,0,0,0,0
2024-03-28 18:00:00,2583.0,,,Thursday,March,1,0,0,0,0,0
2024-03-28 19:00:00,1448.0,,,Thursday,March,1,0,0,0,0,0
2024-03-28 20:00:00,511.0,,,Thursday,March,1,0,0,0,0,0
2024-03-28 21:00:00,361.0,,,Thursday,March,1,0,0,0,0,0
2024-03-28 22:00:00,238.0,,,Thursday,March,1,0,0,0,0,0
2024-03-28 23:00:00,97.0,,,Thursday,March,1,0,0,0,0,0
2024-03-29 00:00:00,85.0,,,Friday,March,1,1,0,0,0,0
2024-03-29 01:00:00,42.0,,,Friday,March,1,1,0,0,0,0
2024-03-29 02:00:00,41.0,,,Friday,March,1,1,0,0,0,0
2024-03-29 03:00:00,15.0,,,Friday,March,1,1,0,0,0,0
2024-03-29 04:00:00,13.0,,,Friday,March,1,1,0,0,0,0
2024-03-29 05:00:00,22.0,,,Friday,March,1,1,0,0,0,0
2024-03-29 06:00:00,24.0,,,Friday,March,1,1,0,0,0,0
2024-03-29 07:00:00,35.0,,,Friday,March,1,1,0,0,0,0
2024-03-29 08:00:00,82.0,,,Friday,March,1,1,0,0,0,0
2024-03-29 09:00:00,149.0,,,Friday,March,1,1,0,0,0,0
2024-03-29 10:00:00,145.0,,,Friday,March,1,1,0,0,0,0
2024-03-29 11:00:00,192.0,,,Friday,March,1,1,0,0,0,0
2024-03-29 12:00:00,334.0,,,Friday,March,1,1,0,0,0,0
2024-03-29 13:00:00,503.0,,,Friday,March,1,1,0,0,0,0
2024-03-29 14:00:00,794.0,,,Friday,March,1,1,0,0,0,0
2024-03-29 15:00:00,697.0,,,Friday,March,1,1,0,0,0,0
2024-03-29 16:00:00,973.0,,,Friday,March,1,1,0,0,0,0
2024-03-29 17:00:00,937.0,,,Friday,March,1,1,0,0,0,0
2024-03-29 18:00:00,688.0,,,Friday,March,1,1,0,0,0,0
2024-03-29 19:00:00,596.0,,,Friday,March,1,1,0,0,0,0
2024-03-29 20:00:00,463.0,,,Friday,March,1,1,0,0,0,0
2024-03-29 21:00:00,294.0,,,Friday,March,1,1,0,0,0,0
2024-03-29 22:00:00,200.0,,,Friday,March,1,1,0,0,0,0
2024-03-29 23:00:00,125.0,,,Friday,March,1,1,0,0,0,0
2024-03-30 00:00:00,37.0,,,Saturday,March,1,0,0,0,0,0
2024-03-30 01:00:00,28.0,,,Saturday,March,1,0,0,0,0,0
2024-03-30 02:00:00,22.0,,,Saturday,March,1,0,0,0,0,0
2024-03-30 03:00:00,6.0,,,Saturday,March,1,0,0,0,0,0
2024-03-30 04:00:00,11.0,,,Saturday,March,1,0,0,0,0,0
2024-03-30 05:00:00,4.0,,,Saturday,March,1,0,0,0,0,0
2024-03-30 06:00:00,25.0,,,Saturday,March,1,0,0,0,0,0
2024-03-30 07:00:00,79.0,,,Saturday,March,1,0,0,0,0,0
2024-03-30 08:00:00,219.0,,,Saturday,March,1,0,0,0,0,0
2024-03-30 09:00:00,1185.0,,,Saturday,March,1,0,0,0,0,0
2024-03-30 10:00:00,2919.0,,,Saturday,March,1,0,0,0,0,0
2024-03-30 11:00:00,4314.0,,,Saturday,March,1,0,0,0,0,0
2024-03-30 12:00:00,4947.0,,,Saturday,March,1,0,0,0,0,0
2024-03-30 13:00:00,5405.0,,,Saturday,March,1,0,0,0,0,0
2024-03-30 14:00:00,5819.0,,,Saturday,March,1,0,0,0,0,0
2024-03-30 15:00:00,6250.0,,,Saturday,March,1,0,0,0,0,0
2024-03-30 16:00:00,5849.0,,,Saturday,March,1,0,0,0,0,0
2024-03-30 17:00:00,4322.0,,,Saturday,March,1,0,0,0,0,0
2024-03-30 18:00:00,2853.0,,,Saturday,March,1,0,0,0,0,0
2024-03-30 19:00:00,1626.0,,,Saturday,March,1,0,0,0,0,0
2024-03-30 20:00:00,742.0,,,Saturday,March,1,0,0,0,0,0
2024-03-30 21:00:00,493.0,,,Saturday,March,1,0,0,0,0,0
2024-03-30 22:00:00,297.0,,,Saturday,March,1,0,0,0,0,0
2024-03-30 23:00:00,316.0,,,Saturday,March,1,0,0,0,0,0
2024-03-31 00:00:00,150.0,,,Sunday,March,1,0,0,0,0,0
2024-03-31 01:00:00,70.0,,,Sunday,March,1,0,0,0,0,0
2024-03-31 02:00:00,,,,Sunday,March,1,0,0,0,0,0
2024-03-31 03:00:00,35.0,,,Sunday,March,1,0,0,0,0,0
2024-03-31 04:00:00,71.0,,,Sunday,March,1,0,0,0,0,0
2024-03-31 05:00:00,102.0,,,Sunday,March,1,0,0,0,0,0
2024-03-31 06:00:00,18.0,,,Sunday,March,1,0,0,0,0,0
2024-03-31 07:00:00,93.0,,,Sunday,March,1,0,0,0,0,0
2024-03-31 08:00:00,68.0,,,Sunday,March,1,0,0,0,0,0
2024-03-31 09:00:00,204.0,,,Sunday,March,1,0,0,0,0,0
2024-03-31 10:00:00,286.0,,,Sunday,March,1,0,0,0,0,0
2024-03-31 11:00:00,495.0,,,Sunday,March,1,0,0,0,0,0
2024-03-31 12:00:00,495.0,,,Sunday,March,1,0,0,0,0,0
2024-03-31 13:00:00,601.0,,,Sunday,March,1,0,0,0,0,0
2024-03-31 14:00:00,816.0,,,Sunday,March,1,0,0,0,0,0
2024-03-31 15:00:00,759.0,,,Sunday,March,1,0,0,0,0,0
2024-03-31 16:00:00,1032.0,,,Sunday,March,1,0,0,0,0,0
2024-03-31 17:00:00,775.0,,,Sunday,March,1,0,0,0,0,0
2024-03-31 18:00:00,608.0,,,Sunday,March,1,0,0,0,0,0
2024-03-31 19:00:00,492.0,,,Sunday,March,1,0,0,0,0,0
2024-03-31 20:00:00,475.0,,,Sunday,March,1,0,0,0,0,0
2024-03-31 21:00:00,373.0,,,Sunday,March,1,0,0,0,0,0
2024-03-31 22:00:00,276.0,,,Sunday,March,1,0,0,0,0,0
2024-03-31 23:00:00,193.0,,,Sunday,March,1,0,0,0,0,0
2024-04-01 00:00:00,115.0,,,Monday,April,1,1,0,0,0,0
2024-04-01 01:00:00,78.0,,,Monday,April,1,1,0,0,0,0
2024-04-01 02:00:00,14.0,,,Monday,April,1,1,0,0,0,0
2024-04-01 03:00:00,4.0,,,Monday,April,1,1,0,0,0,0
2024-04-01 04:00:00,10.0,,,Monday,April,1,1,0,0,0,0
2024-04-01 05:00:00,14.0,,,Monday,April,1,1,0,0,0,0
2024-04-01 06:00:00,21.0,,,Monday,April,1,1,0,0,0,0
2024-04-01 07:00:00,31.0,,,Monday,April,1,1,0,0,0,0
2024-04-01 08:00:00,40.0,,,Monday,April,1,1,0,0,0,0
2024-04-01 09:00:00,113.0,,,Monday,April,1,1,0,0,0,0
2024-04-01 10:00:00,80.0,,,Monday,April,1,1,0,0,0,0
2024-04-01 11:00:00,118.0,,,Monday,April,1,1,0,0,0,0
2024-04-01 12:00:00,263.0,,,Monday,April,1,1,0,0,0,0
2024-04-01 13:00:00,430.0,,,Monday,April,1,1,0,0,0,0
2024-04-01 14:00:00,662.0,,,Monday,April,1,1,0,0,0,0
2024-04-01 15:00:00,700.0,,,Monday,April,1,1,0,0,0,0
2024-04-01 16:00:00,674.0,,,Monday,April,1,1,0,0,0,0
2024-04-01 17:00:00,603.0,,,Monday,April,1,1,0,0,0,0
2024-04-01 18:00:00,582.0,,,Monday,April,1,1,0,0,0,0
2024-04-01 19:00:00,513.0,,,Monday,April,1,1,0,0,0,0
2024-04-01 20:00:00,463.0,,,Monday,April,1,1,0,0,0,0
2024-04-01 21:00:00,289.0,,,Monday,April,1,1,0,0,0,0
2024-04-01 22:00:00,147.0,,,Monday,April,1,1,0,0,0,0
2024-04-01 23:00:00,64.0,,,Monday,April,1,1,0,0,0,0
2024-04-02 00:00:00,32.0,,,Tuesday,April,1,0,0,0,0,0
2024-04-02 01:00:00,25.0,,,Tuesday,April,1,0,0,0,0,0
2024-04-02 02:00:00,17.0,,,Tuesday,April,1,0,0,0,0,0
2024-04-02 03:00:00,7.0,,,Tuesday,April,1,0,0,0,0,0
2024-04-02 04:00:00,7.0,,,Tuesday,April,1,0,0,0,0,0
2024-04-02 05:00:00,28.0,,,Tuesday,April,1,0,0,0,0,0
2024-04-02 06:00:00,72.0,,,Tuesday,April,1,0,0,0,0,0
2024-04-02 07:00:00,166.0,,,Tuesday,April,1,0,0,0,0,0
2024-04-02 08:00:00,396.0,,,Tuesday,April,1,0,0,0,0,0
2024-04-02 09:00:00,693.0,,,Tuesday,April,1,0,0,0,0,0
2024-04-02 10:00:00,1771.0,,,Tuesday,April,1,0,0,0,0,0
2024-04-02 11:00:00,2661.0,,,Tuesday,April,1,0,0,0,0,0
2024-04-02 12:00:00,3215.0,,,Tuesday,April,1,0,0,0,0,0
2024-04-02 13:00:00,3368.0,,,Tuesday,April,1,0,0,0,0,0
2024-04-02 14:00:00,3623.0,,,Tuesday,April,1,0,0,0,0,0
2024-04-02 15:00:00,3950.0,,,Tuesday,April,1,0,0,0,0,0
2024-04-02 16:00:00,3618.0,,,Tuesday,April,1,0,0,0,0,0
2024-04-02 17:00:00,3148.0,,,Tuesday,April,1,0,0,0,0,0
2024-04-02 18:00:00,2204.0,,,Tuesday,April,1,0,0,0,0,0
2024-04-02 19:00:00,1315.0,,,Tuesday,April,1,0,0,0,0,0
2024-04-02 20:00:00,554.0,,,Tuesday,April,1,0,0,0,0,0
2024-04-02 21:00:00,245.0,,,Tuesday,April,1,0,0,0,0,0
2024-04-02 22:00:00,152.0,,,Tuesday,April,1,0,0,0,0,0
2024-04-02 23:00:00,74.0,,,Tuesday,April,1,0,0,0,0,0
2024-04-03 00:00:00,32.0,,,Wednesday,April,1,0,0,0,0,0
2024-04-03 01:00:00,6.0,,,Wednesday,April,1,0,0,0,0,0
2024-04-03 02:00:00,7.0,,,Wednesday,April,1,0,0,0,0,0
2024-04-03 03:00:00,6.0,,,Wednesday,April,1,0,0,0,0,0
2024-04-03 04:00:00,8.0,,,Wednesday,April,1,0,0,0,0,0
2024-04-03 05:00:00,30.0,,,Wednesday,April,1,0,0,0,0,0
2024-04-03 06:00:00,82.0,,,Wednesday,April,1,0,0,0,0,0
2024-04-03 07:00:00,204.0,,,Wednesday,April,1,0,0,0,0,0
2024-04-03 08:00:00,390.0,,,Wednesday,April,1,0,0,0,0,0
2024-04-03 09:00:00,932.0,,,Wednesday,April,1,0,0,0,0,0
2024-04-03 10:00:00,1662.0,,,Wednesday,April,1,0,0,0,0,0
2024-04-03 11:00:00,2271.0,,,Wednesday,April,1,0,0,0,0,0
2024-04-03 12:00:00,3292.0,,,Wednesday,April,1,0,0,0,0,0
2024-04-03 13:00:00,3412.0,,,Wednesday,April,1,0,0,0,0,0
2024-04-03 14:00:00,3157.0,,,Wednesday,April,1,0,0,0,0,0
2024-04-03 15:00:00,2943.0,,,Wednesday,April,1,0,0,0,0,0
2024-04-03 16:00:00,2271.0,,,Wednesday,April,1,0,0,0,0,0
2024-04-03 17:00:00,2306.0,,,Wednesday,April,1,0,0,0,0,0
2024-04-03 18:00:00,1929.0,,,Wednesday,April,1,0,0,0,0,0
2024-04-03 19:00:00,1247.0,,,Wednesday,April,1,0,0,0,0,0
2024-04-03 20:00:00,535.0,,,Wednesday,April,1,0,0,0,0,0
2024-04-03 21:00:00,330.0,,,Wednesday,April,1,0,0,0,0,0
2024-04-03 22:00:00,163.0,,,Wednesday,April,1,0,0,0,0,0
2024-04-03 23:00:00,108.0,,,Wednesday,April,1,0,0,0,0,0
2024-04-04 00:00:00,29.0,,,Thursday,April,1,0,0,0,0,0
2024-04-04 01:00:00,16.0,,,Thursday,April,1,0,0,0,0,0
2024-04-04 02:00:00,11.0,,,Thursday,April,1,0,0,0,0,0
2024-04-04 03:00:00,7.0,,,Thursday,April,1,0,0,0,0,0
2024-04-04 04:00:00,16.0,,,Thursday,April,1,0,0,0,0,0
2024-04-04 05:00:00,29.0,,,Thursday,April,1,0,0,0,0,0
2024-04-04 06:00:00,45.0,,,Thursday,April,1,0,0,0,0,0
2024-04-04 07:00:00,167.0,,,Thursday,April,1,0,0,0,0,0
2024-04-04 08:00:00,371.0,,,Thursday,April,1,0,0,0,0,0
2024-04-04 09:00:00,891.0,,,Thursday,April,1,0,0,0,0,0
2024-04-04 10:00:00,1660.0,,,Thursday,April,1,0,0,0,0,0
2024-04-04 11:00:00,2311.0,,,Thursday,April,1,0,0,0,0,0
2024-04-04 12:00:00,2824.0,,,Thursday,April,1,0,0,0,0,0
2024-04-04 13:00:00,2814.0,,,Thursday,April,1,0,0,0,0,0
2024-04-04 14:00:00,2675.0,,,Thursday,April,1,0,0,0,0,0
2024-04-04 15:00:00,1906.0,,,Thursday,April,1,0,0,0,0,0
2024-04-04 16:00:00,1256.0,,,Thursday,April,1,0,0,0,0,0
2024-04-04 17:00:00,1951.0,,,Thursday,April,1,0,0,0,0,0
2024-04-04 18:00:00,1911.0,,,Thursday,April,1,0,0,0,0,0
2024-04-04 19:00:00,1477.0,,,Thursday,April,1,0,0,0,0,0
2024-04-04 20:00:00,560.0,,,Thursday,April,1,0,0,0,0,0
2024-04-04 21:00:00,376.0,,,Thursday,April,1,0,0,0,0,0
2024-04-04 22:00:00,247.0,,,Thursday,April,1,0,0,0,0,0
2024-04-04 23:00:00,94.0,,,Thursday,April,1,0,0,0,0,0
2024-04-05 00:00:00,68.0,,,Friday,April,1,0,0,0,0,0
2024-04-05 01:00:00,47.0,,,Friday,April,1,0,0,0,0,0
2024-04-05 02:00:00,5.0,,,Friday,April,1,0,0,0,0,0
2024-04-05 03:00:00,6.0,,,Friday,April,1,0,0,0,0,0
2024-04-05 04:00:00,28.0,,,Friday,April,1,0,0,0,0,0
2024-04-05 05:00:00,15.0,,,Friday,April,1,0,0,0,0,0
2024-04-05 06:00:00,65.0,,,Friday,April,1,0,0,0,0,0
2024-04-05 07:00:00,203.0,,,Friday,April,1,0,0,0,0,0
2024-04-05 08:00:00,472.0,,,Friday,April,1,0,0,0,0,0
2024-04-05 09:00:00,1026.0,,,Friday,April,1,0,0,0,0,0
2024-04-05 10:00:00,1883.0,,,Friday,April,1,0,0,0,0,0
2024-04-05 11:00:00,2901.0,,,Friday,April,1,0,0,0,0,0
2024-04-05 12:00:00,3415.0,,,Friday,April,1,0,0,0,0,0
2024-04-05 13:00:00,3548.0,,,Friday,April,1,0,0,0,0,0
2024-04-05 14:00:00,3998.0,,,Friday,April,1,0,0,0,0,0
2024-04-05 15:00:00,4307.0,,,Friday,April,1,0,0,0,0,0
2024-04-05 16:00:00,4124.0,,,Friday,April,1,0,0,0,0,0
2024-04-05 17:00:00,3517.0,,,Friday,April,1,0,0,0,0,0
2024-04-05 18:00:00,2800.0,,,Friday,April,1,0,0,0,0,0
2024-04-05 19:00:00,1783.0,,,Friday,April,1,0,0,0,0,0
2024-04-05 20:00:00,793.0,,,Friday,April,1,0,0,0,0,0
2024-04-05 21:00:00,573.0,,,Friday,April,1,0,0,0,0,0
2024-04-05 22:00:00,510.0,,,Friday,April,1,0,0,0,0,0
2024-04-05 23:00:00,342.0,,,Friday,April,1,0,0,0,0,0
2024-04-06 00:00:00,177.0,,,Saturday,April,1,0,0,0,0,0
2024-04-06 01:00:00,113.0,,,Saturday,April,1,0,0,0,0,0
2024-04-06 02:00:00,45.0,,,Saturday,April,1,0,0,0,0,0
2024-04-06 03:00:00,51.0,,,Saturday,April,1,0,0,0,0,0
2024-04-06 04:00:00,41.0,,,Saturday,April,1,0,0,0,0,0
2024-04-06 05:00:00,22.0,,,Saturday,April,1,0,0,0,0,0
2024-04-06 06:00:00,29.0,,,Saturday,April,1,0,0,0,0,0
2024-04-06 07:00:00,75.0,,,Saturday,April,1,0,0,0,0,0
2024-04-06 08:00:00,190.0,,,Saturday,April,1,0,0,0,0,0
2024-04-06 09:00:00,693.0,,,Saturday,April,1,0,0,0,0,0
2024-04-06 10:00:00,1843.0,,,Saturday,April,1,0,0,0,0,0
2024-04-06 11:00:00,2925.0,,,Saturday,April,1,0,0,0,0,0
2024-04-06 12:00:00,3807.0,,,Saturday,April,1,0,0,0,0,0
2024-04-06 13:00:00,4444.0,,,Saturday,April,1,0,0,0,0,0
2024-04-06 14:00:00,5267.0,,,Saturday,April,1,0,0,0,0,0
2024-04-06 15:00:00,5507.0,,,Saturday,April,1,0,0,0,0,0
2024-04-06 16:00:00,5622.0,,,Saturday,April,1,0,0,0,0,0
2024-04-06 17:00:00,4595.0,,,Saturday,April,1,0,0,0,0,0
2024-04-06 18:00:00,3496.0,,,Saturday,April,1,0,0,0,0,0
2024-04-06 19:00:00,2605.0,,,Saturday,April,1,0,0,0,0,0
2024-04-06 20:00:00,1178.0,,,Saturday,April,1,0,0,0,0,0
2024-04-06 21:00:00,877.0,,,Saturday,April,1,0,0,0,0,0
2024-04-06 22:00:00,618.0,,,Saturday,April,1,0,0,0,0,0
2024-04-06 23:00:00,437.0,,,Saturday,April,1,0,0,0,0,0
2024-04-07 00:00:00,272.0,,,Sunday,April,0,0,0,0,0,0
2024-04-07 01:00:00,187.0,,,Sunday,April,0,0,0,0,0,0
2024-04-07 02:00:00,94.0,,,Sunday,April,0,0,0,0,0,0
2024-04-07 03:00:00,51.0,,,Sunday,April,0,0,0,0,0,0
2024-04-07 04:00:00,53.0,,,Sunday,April,0,0,0,0,0,0
2024-04-07 05:00:00,52.0,,,Sunday,April,0,0,0,0,0,0
2024-04-07 06:00:00,28.0,,,Sunday,April,0,0,0,0,0,0
2024-04-07 07:00:00,31.0,,,Sunday,April,0,0,0,0,0,0
2024-04-07 08:00:00,82.0,,,Sunday,April,0,0,0,0,0,0
2024-04-07 09:00:00,246.0,,,Sunday,April,0,0,0,0,0,0
2024-04-07 10:00:00,326.0,,,Sunday,April,0,0,0,0,0,0
2024-04-07 11:00:00,582.0,,,Sunday,April,0,0,0,0,0,0
2024-04-07 12:00:00,607.0,,,Sunday,April,0,0,0,0,0,0
2024-04-07 13:00:00,699.0,,,Sunday,April,0,0,0,0,0,0
2024-04-07 14:00:00,978.0,,,Sunday,April,0,0,0,0,0,0
2024-04-07 15:00:00,1036.0,,,Sunday,April,0,0,0,0,0,0
2024-04-07 16:00:00,1028.0,,,Sunday,April,0,0,0,0,0,0
2024-04-07 17:00:00,939.0,,,Sunday,April,0,0,0,0,0,0
2024-04-07 18:00:00,802.0,,,Sunday,April,0,0,0,0,0,0
2024-04-07 19:00:00,646.0,,,Sunday,April,0,0,0,0,0,0
2024-04-07 20:00:00,416.0,,,Sunday,April,0,0,0,0,0,0
2024-04-07 21:00:00,317.0,,,Sunday,April,0,0,0,0,0,0
2024-04-07 22:00:00,226.0,,,Sunday,April,0,0,0,0,0,0
2024-04-07 23:00:00,107.0,,,Sunday,April,0,0,0,0,0,0
2024-04-08 00:00:00,56.0,,,Monday,April,0,0,0,0,0,0
2024-04-08 01:00:00,13.0,,,Monday,April,0,0,0,0,0,0
2024-04-08 02:00:00,1.0,,,Monday,April,0,0,0,0,0,0
2024-04-08 03:00:00,4.0,,,Monday,April,0,0,0,0,0,0
2024-04-08 04:00:00,2.0,,,Monday,April,0,0,0,0,0,0
2024-04-08 05:00:00,28.0,,,Monday,April,0,0,0,0,0,0
2024-04-08 06:00:00,67.0,,,Monday,April,0,0,0,0,0,0
2024-04-08 07:00:00,413.0,,,Monday,April,0,0,0,0,0,0
2024-04-08 08:00:00,588.0,,,Monday,April,0,0,0,0,0,0
2024-04-08 09:00:00,1019.0,,,Monday,April,0,0,0,0,0,0
2024-04-08 10:00:00,1690.0,,,Monday,April,0,0,0,0,0,0
2024-04-08 11:00:00,2099.0,,,Monday,April,0,0,0,0,0,0
2024-04-08 12:00:00,2511.0,,,Monday,April,0,0,0,0,0,0
2024-04-08 13:00:00,2851.0,,,Monday,April,0,0,0,0,0,0
2024-04-08 14:00:00,2632.0,,,Monday,April,0,0,0,0,0,0
2024-04-08 15:00:00,2711.0,,,Monday,April,0,0,0,0,0,0
2024-04-08 16:00:00,2814.0,,,Monday,April,0,0,0,0,0,0
2024-04-08 17:00:00,2633.0,,,Monday,April,0,0,0,0,0,0
2024-04-08 18:00:00,1973.0,,,Monday,April,0,0,0,0,0,0
2024-04-08 19:00:00,1152.0,,,Monday,April,0,0,0,0,0,0
2024-04-08 20:00:00,468.0,,,Monday,April,0,0,0,0,0,0
2024-04-08 21:00:00,355.0,,,Monday,April,0,0,0,0,0,0
2024-04-08 22:00:00,181.0,,,Monday,April,0,0,0,0,0,0
2024-04-08 23:00:00,116.0,,,Monday,April,0,0,0,0,0,0
2024-04-09 00:00:00,40.0,,,Tuesday,April,0,0,0,0,0,0
2024-04-09 01:00:00,13.0,,,Tuesday,April,0,0,0,0,0,0
2024-04-09 02:00:00,14.0,,,Tuesday,April,0,0,0,0,0,0
2024-04-09 03:00:00,3.0,,,Tuesday,April,0,0,0,0,0,0
2024-04-09 04:00:00,7.0,,,Tuesday,April,0,0,0,0,0,0
2024-04-09 05:00:00,22.0,,,Tuesday,April,0,0,0,0,0,0
2024-04-09 06:00:00,93.0,,,Tuesday,April,0,0,0,0,0,0
2024-04-09 07:00:00,430.0,,,Tuesday,April,0,0,0,0,0,0
2024-04-09 08:00:00,572.0,,,Tuesday,April,0,0,0,0,0,0
2024-04-09 09:00:00,1042.0,,,Tuesday,April,0,0,0,0,0,0
2024-04-09 10:00:00,1732.0,,,Tuesday,April,0,0,0,0,0,0
2024-04-09 11:00:00,2191.0,,,Tuesday,April,0,0,0,0,0,0
2024-04-09 12:00:00,2524.0,,,Tuesday,April,0,0,0,0,0,0
2024-04-09 13:00:00,2621.0,,,Tuesday,April,0,0,0,0,0,0
2024-04-09 14:00:00,2182.0,,,Tuesday,April,0,0,0,0,0,0
2024-04-09 15:00:00,2425.0,,,Tuesday,April,0,0,0,0,0,0
2024-04-09 16:00:00,2055.0,,,Tuesday,April,0,0,0,0,0,0
2024-04-09 17:00:00,2174.0,,,Tuesday,April,0,0,0,0,0,0
2024-04-09 18:00:00,1685.0,,,Tuesday,April,0,0,0,0,0,0
2024-04-09 19:00:00,934.0,,,Tuesday,April,0,0,0,0,0,0
2024-04-09 20:00:00,415.0,,,Tuesday,April,0,0,0,0,0,0
2024-04-09 21:00:00,260.0,,,Tuesday,April,0,0,0,0,0,0
2024-04-09 22:00:00,172.0,,,Tuesday,April,0,0,0,0,0,0
2024-04-09 23:00:00,118.0,,,Tuesday,April,0,0,0,0,0,0
2024-04-10 00:00:00,68.0,,,Wednesday,April,0,0,0,0,0,0
2024-04-10 01:00:00,25.0,,,Wednesday,April,0,0,0,0,0,0
2024-04-10 02:00:00,10.0,,,Wednesday,April,0,0,0,0,0,0
2024-04-10 03:00:00,9.0,,,Wednesday,April,0,0,0,0,0,0
2024-04-10 04:00:00,4.0,,,Wednesday,April,0,0,0,0,0,0
2024-04-10 05:00:00,22.0,,,Wednesday,April,0,0,0,0,0,0
2024-04-10 06:00:00,84.0,,,Wednesday,April,0,0,0,0,0,0
2024-04-10 07:00:00,316.0,,,Wednesday,April,0,0,0,0,0,0
2024-04-10 08:00:00,488.0,,,Wednesday,April,0,0,0,0,0,0
2024-04-10 09:00:00,996.0,,,Wednesday,April,0,0,0,0,0,0
2024-04-10 10:00:00,1665.0,,,Wednesday,April,0,0,0,0,0,0
2024-04-10 11:00:00,2220.0,,,Wednesday,April,0,0,0,0,0,0
2024-04-10 12:00:00,2704.0,,,Wednesday,April,0,0,0,0,0,0
2024-04-10 13:00:00,2670.0,,,Wednesday,April,0,0,0,0,0,0
2024-04-10 14:00:00,2228.0,,,Wednesday,April,0,0,0,0,0,0
2024-04-10 15:00:00,2527.0,,,Wednesday,April,0,0,0,0,0,0
2024-04-10 16:00:00,2810.0,,,Wednesday,April,0,0,0,0,0,0
2024-04-10 17:00:00,2551.0,,,Wednesday,April,0,0,0,0,0,0
2024-04-10 18:00:00,2423.0,,,Wednesday,April,0,0,0,0,0,0
2024-04-10 19:00:00,1507.0,,,Wednesday,April,0,0,0,0,0,0
2024-04-10 20:00:00,680.0,,,Wednesday,April,0,0,0,0,0,0
2024-04-10 21:00:00,409.0,,,Wednesday,April,0,0,0,0,0,0
2024-04-10 22:00:00,280.0,,,Wednesday,April,0,0,0,0,0,0
2024-04-10 23:00:00,122.0,,,Wednesday,April,0,0,0,0,0,0
2024-04-11 00:00:00,73.0,,,Thursday,April,0,0,0,0,0,0
