STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       5705;20240717;   10;   8.9;   2.4;    9;   0.0;   0;    9.300;   0;   4.6;  14.7;  989.40;   19.5;   66.00;   24.7;   14.1;   13.0;eor
       5705;20240718;   10;   6.4;   1.8;    9;   0.0;   0;   13.800;   0;   5.8;  14.9;  990.70;   21.2;   62.00;   27.7;   13.8;   12.4;eor
       5705;20240719;   10;   7.0;   1.8;    9;   0.0;   0;   13.700;   0;   4.9;  16.3;  987.20;   23.0;   60.00;   29.9;   15.2;   14.1;eor
       5705;20240720;   10;   9.6;   1.9;    9;   0.0;   0;   11.500;   0;   3.1;  18.7;  980.00;   24.1;   64.00;   31.2;   17.0;   15.5;eor
       5705;20240721;   10;  10.1;   1.7;    9;   9.7;   6;    6.800;   0;   5.5;  21.0;  978.10;   22.6;   77.00;   28.3;   18.4;   16.7;eor
       5705;20240722;   10;   9.5;   2.6;    9;   0.1;   6;    7.100;   0;   6.2;  18.1;  985.00;   21.7;   71.00;   26.8;   18.4;   16.7;eor
       5705;20240723;   10;  11.4;   3.6;    9;   2.3;   6;    5.100;   0;   6.3;  16.2;  987.10;   19.7;   71.00;   25.3;   15.1;   13.5;eor
       5705;20240724;   10;   8.5;   2.6;    9;   0.0;   0;    7.300;   0;   4.2;  15.2;  987.70;   18.4;   74.00;   23.5;   14.0;   12.6;eor
       5705;20240725;   10;   5.2;   1.2;    9;   0.2;   6;   12.500;   0;   4.0;  13.8;  984.20;   19.5;   64.00;   25.7;   12.1;   10.5;eor
       5705;20240726;   10;   7.1;   1.4;    9;  17.3;   6;    2.800;   0;   7.8;  17.4;  981.80;   19.8;   76.00;   25.2;   15.2;   14.3;eor
       5705;20240727;   10;   7.4;   1.3;    9;   9.2;   6;    0.800;   0;   7.9;  21.3;  983.50;   20.5;   89.00;   24.5;   18.1;   17.9;eor
       5705;20240728;   10;   9.9;   2.7;    9;   0.0;   0;   11.400;   0;   3.6;  15.6;  991.70;   19.3;   71.00;   24.3;   14.8;   12.9;eor
       5705;20240729;   10;   6.9;   2.1;    9;   0.0;   0;   14.000;   0;   0.3;  14.0;  991.90;   20.1;   63.00;   26.5;   12.6;   11.5;eor
       5705;20240730;   10;   7.4;   1.5;    9;   0.0;   0;   13.600;   0;   2.1;  14.8;  986.70;   22.6;   58.00;   31.0;   13.5;   11.8;eor
       5705;20240731;   10;   6.4;   1.6;    9;   0.0;   0;   10.600;   0;   3.0;  18.5;  982.80;   24.7;   62.00;   32.4;   16.3;   14.9;eor
       5705;20240801;    3;  11.8;   1.7;    9;   8.0;   6;    4.700;   0;   6.4;  21.1;  980.60;   21.4;   83.00;   27.9;   18.4;   17.5;eor
       5705;20240802;    3;   9.0;   2.5;    9;   0.0;   0;    6.100;   0;   5.1;  18.9;  980.30;   20.9;   78.00;   26.1;   17.3;   16.2;eor
       5705;20240803;    3;  10.2;   2.3;    9;  27.4;   6;    7.400;   0;   5.0;  19.5;  981.20;   19.8;   85.00;   26.0;   16.2;   14.8;eor
       5705;20240804;    3;  10.7;   2.9;    9;   0.0;   6;    3.700;   0;   7.2;  18.1;  983.40;   19.6;   80.00;   23.1;   16.4;   15.3;eor
       5705;20240805;    3;   5.8;   1.5;    9;   0.0;   0;   10.300;   0;   4.9;  15.4;  984.20;   19.9;   67.00;   25.3;   15.8;   14.0;eor
       5705;20240806;    3;   6.5;   1.3;    9;   0.0;   0;   13.500;   0;   3.3;  16.9;  981.70;   21.8;   67.00;   29.0;   13.6;   12.6;eor
       5705;20240807;    3;  16.4;   1.8;    9;  34.1;   6;    6.300;   0;   4.9;  19.6;  981.40;   20.6;   82.00;   27.8;   15.9;   15.2;eor
       5705;20240808;    3;   8.6;   2.3;    9;   0.0;   0;    7.400;   0;   5.1;  16.6;  985.50;   19.4;   76.00;   24.4;   14.8;   13.7;eor
       5705;20240809;    3;  10.0;   3.4;    9;   0.0;   0;   10.100;   0;   6.3;  17.0;  986.60;   20.5;   72.00;   26.4;   13.2;   12.5;eor
       5705;20240810;    3;  10.3;   2.6;    9;   0.0;   0;   10.700;   0;   1.6;  16.8;  989.40;   22.3;   64.00;   27.8;   16.5;   14.8;eor
       5705;20240811;    3;   5.8;   1.4;    9;   0.0;   0;   13.500;   0;   3.8;  16.5;  989.00;   22.7;   62.00;   29.7;   14.4;   13.1;eor
       5705;20240812;    3;   5.2;   1.3;    9;   0.0;   0;    9.900;   0;   4.8;  19.0;  983.10;   24.3;   64.00;   31.7;   17.1;   15.8;eor
       5705;20240813;    3;  15.9;   1.4;    9;   5.9;   6;   10.300;   0;   2.6;  21.8;  979.80;   25.8;   68.00;   34.2;   18.7;   17.5;eor
       5705;20240814;    3;   8.2;   2.4;    9;   0.0;   0;   11.200;   0;   5.6;  21.5;  981.00;   23.8;   75.00;   29.5;   19.1;   18.5;eor
       5705;20240815;    3;   6.5;   2.1;    9;   0.0;   0;   12.300;   0;   3.0;  19.1;  986.20;   22.8;   71.00;   28.7;   18.2;   17.2;eor
       5705;20240816;    3;   8.9;   1.9;    9;   0.0;   0;   10.500;   0;   1.5;  19.2;  985.40;   22.8;   71.00;   29.1;   16.4;   15.7;eor
       5705;20240817;    3;   7.2;   1.8;    9;   5.3;   6;    9.000;   0;   7.1;  18.9;  982.10;   22.3;   71.00;   27.8;   15.9;   14.7;eor
       5705;20240818;    3;   9.2;   2.3;    9;   1.5;   6;    0.400;   0;   8.0;  19.7;  979.10;   19.9;   85.00;   23.4;   16.5;   15.7;eor
       5705;20240819;    3;   7.4;   2.3;    9;   0.0;   0;    9.500;   0;   5.0;  15.0;  985.90;   18.8;   70.00;   23.6;   15.6;   14.2;eor
       5705;20240820;    3;   6.7;   2.0;    9;   0.0;   6;    4.900;   0;   3.7;  17.0;  982.90;   18.1;   82.00;   22.5;   13.6;   12.5;eor
       5705;20240821;    3;  11.0;   3.7;    9;   0.0;   0;    8.700;   0;   6.1;  13.2;  985.40;   17.8;   66.00;   22.1;   12.8;   11.6;eor
       5705;20240822;    3;   8.2;   2.2;    9;   0.0;   0;   12.100;   0;   5.1;  11.8;  983.70;   17.3;   63.00;   24.7;   10.8;   10.0;eor
       5705;20240823;    3;  14.8;   4.3;    9;   0.0;   0;   12.300;   0;   4.7;  13.4;  981.80;   20.0;   61.00;   27.5;   11.0;   10.0;eor
       5705;20240824;    3;  18.7;   4.1;    9;   4.6;   6;   11.900;   0;   2.0;  16.5;  980.90;   24.2;   58.00;   33.2;   14.5;   13.8;eor
       5705;20240825;    3;  17.0;   3.5;    9;   0.0;   0;    6.700;   0;   5.1;  14.4;  989.00;   18.2;   69.00;   22.9;   11.4;    9.4;eor
       5705;20240826;    3;   8.8;   1.3;    9;   0.0;   0;   12.800;   0;   0.2;  11.5;  991.30;   16.7;   65.00;   24.1;    9.1;    7.7;eor
       5705;20240827;    3;  11.0;   2.5;    9;   0.0;   0;   12.800;   0;   0.0;  13.7;  989.80;   19.3;   64.00;   27.5;   10.1;    8.7;eor
       5705;20240828;    3;   6.5;   1.5;    9;   0.0;   0;   12.700;   0;   0.0;  16.5;  986.40;   22.1;   64.00;   31.0;   13.5;   12.0;eor
       5705;20240829;    3;   7.6;   1.3;    9;   0.0;   0;   12.300;   0;   0.6;  17.1;  986.40;   24.2;   60.00;   33.6;   15.5;   14.2;eor
       5705;20240830;    3;   8.1;   1.5;    9;   0.0;   0;   11.100;   0;   5.2;  18.2;  986.80;   24.8;   62.00;   33.0;   17.0;   15.9;eor
       5705;20240831;    3;   9.4;   3.1;    9;   0.0;   0;   12.100;   0;   3.7;  18.7;  988.60;   23.4;   66.00;   29.6;   17.6;   17.2;eor
       5705;20240901;    3;   8.4;   3.4;    3;   0.0;   0;   11.600;   0;   4.9;  17.9;  985.00;   24.0;   62.00;   31.4;   17.3;   16.8;eor
       5705;20240902;    3;   8.6;   2.0;    3;   0.0;   0;    9.200;   0;   5.0;  18.3;  982.60;   21.8;   71.00;   27.8;   17.5;   16.3;eor
       5705;20240903;    3;  14.3;   1.4;    3;   3.2;   6;    7.100;   0;   6.3;  19.4;  983.90;   21.9;   76.00;   29.8;   17.7;   17.5;eor
       5705;20240904;    3;   6.8;   1.6;    3;   0.8;   6;    4.100;   0;   7.3;  20.5;  983.00;   20.4;   86.00;   25.0;   16.7;   16.1;eor
       5705;20240905;    3;  15.1;   5.1;    3;   0.0;   6;   11.600;   0;   3.2;  17.5;  976.80;   24.6;   61.00;   31.7;   17.4;   16.1;eor
       5705;20240906;    3;   7.6;   2.2;    3;   0.0;   6;    6.000;   0;   6.5;  18.6;  980.20;   21.1;   75.00;   25.8;   17.5;   15.9;eor
       5705;20240907;    3;   7.4;   2.0;    3;   0.0;   0;   11.600;   0;   1.5;  16.4;  981.10;   22.1;   66.00;   29.9;   15.1;   14.1;eor
       5705;20240908;    3;   9.5;   2.3;    3;  12.1;   6;    3.500;   0;   7.1;  17.0;  978.80;   18.9;   79.00;   26.8;   14.2;   14.2;eor
       5705;20240909;    3;  12.6;   3.8;    3;  13.0;   6;    2.800;   0;   7.5;  15.8;  975.30;   15.9;   88.00;   20.0;   14.5;   14.0;eor
       5705;20240910;    3;  11.9;   4.2;    3;   0.0;   6;    4.000;   0;   7.4;  13.4;  980.80;   15.4;   77.00;   19.1;   13.5;   12.8;eor
       5705;20240911;    3;  16.6;   4.7;    3;   2.1;   6;    0.200;   0;   7.9;  11.9;  976.90;   12.4;   83.00;   14.5;    8.8;    7.1;eor
       5705;20240912;    3;  12.2;   2.4;    3;   8.3;   6;    6.000;   0;   6.3;  10.0;  981.90;    9.8;   84.00;   15.4;    7.0;    5.5;eor
       5705;20240913;    3;   8.9;   2.7;    3;   0.0;   6;    5.000;   0;   7.9;   9.5;  988.10;   10.5;   76.00;   14.3;    6.1;    5.3;eor
       5705;20240914;    3;  11.5;   3.3;    3;   0.0;   0;    3.200;   0;   5.6;   8.8;  994.30;   11.6;   65.00;   16.4;    8.0;    5.8;eor
       5705;20240915;    3;   9.0;   2.7;    3;   1.1;   6;    6.400;   0;   5.2;   9.1;  993.00;   12.0;   66.00;   18.2;    6.9;    5.7;eor
       5705;20240916;    3;   6.4;   2.3;    3;   1.4;   6;    0.000;   0;   7.9;  11.8;  990.10;   12.4;   82.00;   14.2;   10.1;    9.6;eor
       5705;20240917;    3;  12.6;   3.8;    3;   0.0;   0;    4.000;   0;   7.0;  13.9;  991.60;   16.9;   73.00;   21.9;   12.4;   11.9;eor
       5705;20240918;    3;  17.3;   5.9;    3;   0.0;   0;   10.800;   0;   2.2;  13.6;  991.80;   19.0;   64.00;   24.7;   14.1;   13.1;eor
       5705;20240919;    3;  14.0;   5.1;    3;   0.0;   0;   10.000;   0;   0.7;  12.4;  989.60;   17.7;   62.00;   23.4;   13.5;   11.3;eor
       5705;20240920;    3;  12.5;   3.7;    3;   0.0;   0;   11.500;   0;   0.6;  12.3;  989.60;   17.2;   64.00;   23.5;   10.8;    8.8;eor
       5705;20240921;    3;   5.7;   1.6;    3;   0.0;   0;   11.500;   0;   0.0;  13.3;  988.60;   16.4;   73.00;   23.5;    9.9;    8.0;eor
       5705;20240922;    3;   5.2;   1.1;    3;   0.0;   0;   10.000;   0;   5.9;  13.8;  984.30;   16.5;   76.00;   23.8;    9.8;    8.3;eor
       5705;20240923;    3;   6.6;   1.8;    3;   1.8;   6;    3.000;   0;   7.8;  14.9;  979.20;   16.2;   82.00;   21.3;   11.7;   10.6;eor
       5705;20240924;    3;  15.8;   5.2;    3;   1.0;   6;    3.000;   0;   7.5;  13.7;  976.30;   14.9;   82.00;   18.3;   12.9;   12.3;eor
       5705;20240925;    3;  13.9;   5.0;    3;  11.7;   6;    3.200;   0;   7.3;  13.3;  976.50;   15.5;   76.00;   19.2;   11.7;   10.6;eor
       5705;20240926;    3;  15.5;   7.0;    3;   4.5;   6;    0.000;   0;   7.1;  15.6;  967.60;   15.1;   90.00;   18.2;   12.8;   12.5;eor
       5705;20240927;    3;  19.6;   6.9;    3;   1.4;   6;    4.900;   0;   3.2;  11.6;  972.70;   13.2;   76.00;   17.8;   10.0;    8.7;eor
       5705;20240928;    3;  12.1;   3.3;    3;   1.6;   6;    5.100;   0;   5.6;  10.2;  986.50;   10.7;   79.00;   15.2;    6.7;    4.4;eor
       5705;20240929;    3;   8.3;   3.2;    3;   0.0;   0;    6.300;   0;   4.9;   8.7;  994.70;    9.2;   76.00;   14.4;    4.1;    2.0;eor
       5705;20240930;    3;   9.2;   3.9;    3;   4.5;   6;    0.800;   0;   7.7;  11.0;  985.30;   10.7;   84.00;   13.3;    6.4;    4.8;eor
       5705;20241001;    3;  12.8;   4.1;    3;   2.4;   6;    6.117;   0;   6.9;  12.3;  979.19;   13.2;   81.54;   18.1;    9.7;    8.4;eor
       5705;20241002;    3;   7.4;   2.1;    3;  10.2;   6;    3.050;   0;   6.8;  11.7;  977.56;   11.2;   88.42;   15.9;    9.3;    9.2;eor
       5705;20241003;    3;   9.7;   2.5;    3;   0.5;   6;    0.450;   0;   7.4;  10.1;  983.14;   10.1;   82.21;   13.6;    7.5;    5.6;eor
       5705;20241004;    3;   8.2;   2.2;    3;   1.2;   6;    0.617;   0;   7.9;  10.5;  985.90;   10.5;   83.04;   13.3;    9.1;    8.1;eor
       5705;20241005;    3;   8.0;   2.3;    3;   0.0;   6;    1.667;   0;   6.8;  10.2;  985.89;   10.1;   82.63;   14.4;    6.3;    4.6;eor
       5705;20241006;    3;   8.3;   2.3;    3;   1.3;   6;    0.000;   0;   6.0;   9.3;  979.79;    7.6;   89.08;   11.3;    3.3;    1.8;eor
       5705;20241007;    3;   8.5;   1.7;    3;  21.5;   6;    0.817;   0;   7.7;  14.6;  975.39;   13.0;   96.04;   16.0;    8.4;    8.5;eor
       5705;20241008;    3;   5.5;   2.0;    3;   9.7;   6;    0.383;   0;   7.7;  15.4;  972.44;   14.0;   95.83;   16.7;   11.7;   10.7;eor
       5705;20241009;    3;  13.3;   3.7;    3;   1.9;   6;    3.833;   0;   7.2;  13.5;  965.24;   14.4;   83.17;   18.8;   10.2;    9.0;eor
       5705;20241010;    3;  29.3;   6.1;    3;   9.2;   6;    2.467;   0;   7.5;  13.2;  967.30;   13.6;   84.75;   18.7;   10.7;    9.6;eor
       5705;20241011;    3;   8.1;   1.9;    3;   0.9;   6;    3.600;   0;   5.4;  10.1;  983.84;    9.0;   88.04;   12.7;    3.7;    2.1;eor
       5705;20241012;    3;  12.3;   2.6;    3;   1.1;   6;    2.717;   0;   7.5;   9.6;  982.89;    8.0;   88.83;   13.4;    2.0;    1.9;eor
       5705;20241013;    3;  14.6;   5.4;    3;   0.0;   0;    4.617;   0;   7.3;   9.4;  983.95;   10.7;   72.71;   13.8;    4.8;    3.3;eor
       5705;20241014;    3;   6.4;   1.4;    3;   5.4;   6;    0.033;   0;   7.6;   9.2;  986.84;    6.9;   91.54;    9.5;    3.1;    1.7;eor
       5705;20241015;    3;  11.4;   3.5;    3;   0.0;   0;    0.217;   0;   8.0;  10.6;  989.59;    9.5;   89.38;   11.6;    6.4;    6.0;eor
       5705;20241016;    3;  10.1;   5.5;    3;   0.0;   6;    7.200;   0;   7.3;  11.1;  984.99;   12.9;   75.38;   17.4;    9.8;    9.2;eor
       5705;20241017;    3;   8.1;   2.5;    3;   0.0;   0;    4.867;   0;   7.6;  12.1;  984.13;   13.1;   79.88;   18.4;    9.2;    8.5;eor
       5705;20241018;    3;   5.9;   1.8;    3;   0.8;   4;    1.150;   0;   7.8;  12.4;  983.08;   12.2;   87.21;   14.4;    9.4;    8.0;eor
       5705;20241019;    3;   6.9;   2.3;    3;   0.0;   0;    2.400;   0;   7.5;  13.9;  986.88;   13.9;   87.58;   17.1;   11.5;   10.4;eor
       5705;20241020;    3;   5.8;   1.8;    3;   0.0;   0;    2.817;   0;   7.7;  13.4;  991.10;   13.1;   89.13;   17.6;   10.4;    9.8;eor
       5705;20241021;    3;   5.6;   2.5;    3;   0.0;   0;    0.283;   0;   7.1;  13.6;  993.66;   14.3;   84.13;   19.7;   10.9;    9.0;eor
       5705;20241022;    3;   7.1;   2.0;    3;   0.1;   4;    2.583;   0;   7.2;  12.2;  996.02;   12.5;   84.29;   17.2;    7.3;    5.3;eor
       5705;20241023;    3;   6.6;   2.1;    3;   0.0;   4;    6.733;   0;   3.4;   9.3; 1001.77;    8.7;   83.79;   15.2;    4.7;    5.0;eor
       5705;20241024;    3;   7.2;   2.4;    3;   0.0;   0;    0.000;   0;   7.3;  11.0;  995.08;   10.7;   85.54;   13.1;    7.1;    6.4;eor
       5705;20241025;    3;   7.1;   2.5;    3;   0.0;   0;    2.650;   0;   6.1;  11.7;  990.36;   10.9;   89.33;   15.0;    8.1;    6.2;eor
       5705;20241026;    3;   7.0;   3.0;    3;   0.0;   0;    1.800;   0;   7.3;  11.6;  987.91;   11.0;   88.46;   13.9;    9.5;    7.1;eor
       5705;20241027;    3;   6.5;   2.2;    3;   0.0;   0;    0.283;   0;   7.7;  12.4;  990.46;   12.0;   88.54;   14.2;   10.5;   10.2;eor
       5705;20241028;    3;   5.6;   1.6;    3;   0.0;   0;    5.367;   0;   6.3;  12.6;  994.28;   12.3;   88.42;   19.3;    8.6;    9.0;eor
       5705;20241029;    3;   4.3;   1.2;    3;   0.2;   4;    3.083;   0;   6.3;  12.5;  994.21;   12.5;   86.75;   18.2;    8.6;    6.9;eor
       5705;20241030;    3;   3.6;   1.1;    3;   0.1;   4;    0.000;   0;   8.0;  11.5;  995.83;    9.6;   96.13;   11.2;    7.2;    7.5;eor
       5705;20241031;    3;   7.0;   1.4;    3;   0.1;   6;    0.533;   0;   8.0;  11.5;  995.92;   11.3;   85.75;   14.9;    8.5;    8.7;eor
       5705;20241101;    3;   6.0;   2.3;    3;   0.1;   6;    0.000;   0;   8.0;  10.6;  993.35;    9.7;   87.71;   10.9;    8.5;    8.6;eor
       5705;20241102;    3;   7.6;   1.5;    3;   0.0;   0;    0.267;   0;   7.6;  10.0;  997.36;    9.3;   85.25;   12.6;    5.8;    4.1;eor
       5705;20241103;    3;   6.0;   1.8;    3;   0.0;   0;    8.567;   0;   4.5;   8.2;  998.30;    7.3;   80.96;   13.5;    3.1;    0.2;eor
       5705;20241104;    3;   3.5;   1.0;    3;   0.0;   0;    2.283;   0;   4.5;   7.4;  996.74;    3.4;   94.00;    8.1;    0.6;   -1.1;eor
       5705;20241105;    3;   7.3;   3.2;    3;   0.6;   6;    0.000;   0;   6.9;   7.5;  994.27;    3.8;   92.96;    6.1;    0.3;   -1.6;eor
       5705;20241106;    3;   4.8;   1.3;    3;   0.0;   0;    0.000;   0;   8.0;   8.2;  997.71;    5.4;   90.67;    6.3;    4.4;    4.4;eor
       5705;20241107;    1;   5.7;   2.2;    1;   0.0;   6;    0.000;   0;   8.0;   7.5;  999.80;    5.4;   83.42;    6.3;    4.3;    4.3;eor
       5705;20241108;    1;   8.4;   3.5;    1;   0.1;   6;    0.000;   0;   8.0;   7.7;  996.14;    5.1;   87.21;    6.4;    4.0;    3.8;eor
       5705;20241109;    1;   6.9;   2.8;    1;   0.0;   0;    0.000;   0;   8.0;   7.8;  995.11;    4.9;   89.75;    5.5;    4.4;    4.6;eor
       5705;20241110;    1;   3.9;   1.4;    1;   0.0;   0;    0.000;   0;   8.0;   7.6;  996.16;    4.0;   93.50;    4.6;    3.3;    3.6;eor
       5705;20241111;    1;   6.0;   1.4;    1;   6.1;   6;    0.000;   0;   7.8;   8.1;  995.92;    4.6;   95.21;    5.6;    3.1;    3.4;eor
       5705;20241112;    1;   9.9;   2.9;    1;   0.0;   0;    0.100;   0;   7.9;   8.1;  996.32;    5.9;   87.13;    8.0;    4.1;    4.0;eor
       5705;20241113;    1;   4.2;   1.6;    1;   1.7;   6;    0.000;   0;   7.9;   7.2;  997.79;    4.0;   87.83;    5.8;    3.0;    3.0;eor
       5705;20241114;    1;   5.6;   2.1;    1;   1.0;   6;    0.000;   0;   7.9;   8.3;  994.87;    5.1;   94.21;    6.6;    3.6;    2.2;eor
       5705;20241115;    1;   3.3;   1.1;    1;   0.0;   0;    0.000;   0;   7.9;   8.7;  994.56;    6.7;   89.13;    8.2;    5.5;    4.4;eor
       5705;20241116;    1;   6.9;   2.5;    1;   0.0;   0;    0.100;   0;   7.9;   6.8;  988.34;    4.7;   80.17;    6.5;    1.8;    1.3;eor
       5705;20241117;    1;  13.5;   6.0;    1;   5.2;   6;    0.000;   0;   7.6;   7.0;  981.48;    4.3;   84.29;    5.2;    3.4;    2.4;eor
       5705;20241118;    1;  17.3;   4.2;    1;  10.1;   6;    0.000;   0;   7.2;   7.8;  979.28;    4.8;   90.92;    6.2;    3.8;    3.0;eor
       5705;20241119;    1;  22.4;   8.6;    1;  13.7;   6;    0.000;   0;   7.7;   9.2;  966.49;    7.9;   86.83;   11.1;    3.2;    2.8;eor
       5705;20241120;    1;  16.4;   6.1;    1;   0.7;   8;    0.733;   0;   7.0;   5.5;  969.47;    2.3;   76.33;    4.5;   -0.3;   -2.0;eor
       5705;20241121;    1;  11.4;   3.7;    1;   0.1;   8;    0.583;   0;   7.5;   5.1;  967.79;    0.3;   81.96;    2.3;   -1.9;   -3.5;eor
       5705;20241122;    1;  16.2;   5.9;    1;   0.4;   8;    2.283;   0;   6.3;   4.9;  973.30;    0.0;   79.63;    3.0;   -2.4;   -4.2;eor
       5705;20241123;    1;  10.6;   4.8;    1;   0.4;   6;    1.800;   0;   7.2;   5.6;  988.20;    2.8;   74.88;    4.7;    1.3;   -0.3;eor
       5705;20241124;    1;   6.7;   2.6;    1;   0.0;   0;    5.150;   0;   7.3;   8.2;  985.29;    9.3;   68.67;   15.6;    3.6;    2.4;eor
       5705;20241125;    1;  12.3;   2.2;    1;   2.1;   6;    0.550;   0;   7.9;   8.7;  980.72;    8.9;   75.75;   13.4;    4.2;    2.0;eor
       5705;20241126;    1;  10.2;   3.2;    1;   0.4;   6;    1.617;   0;   6.4;   9.5;  987.75;    8.6;   84.88;   11.7;    4.6;    2.6;eor
       5705;20241127;    1;  16.3;   4.1;    1;   0.2;   6;    2.833;   0;   6.9;   8.5;  987.86;    7.3;   83.58;   11.9;    2.3;    1.0;eor
       5705;20241128;    1;  14.2;   5.8;    1;   0.0;   6;    2.833;   0;   6.5;   7.2;  990.35;    6.9;   71.67;   10.6;    4.2;    2.4;eor
       5705;20241129;    1;   6.3;   2.0;    1;   0.0;   0;    3.717;   0;   5.0;   6.3; 1000.16;    3.5;   80.13;    7.1;   -1.0;   -4.0;eor
       5705;20241130;    1;   6.4;   2.0;    1;   0.0;   0;    8.117;   0;   3.4;   5.3;  998.97;    0.8;   82.79;    5.7;   -2.8;   -5.5;eor
       5705;20241201;    1;   7.0;   2.2;    1;   0.0;   6;    0.000;   0;   5.3;   4.9;  993.91;   -1.8;   92.08;   -0.4;   -5.3;   -7.0;eor
       5705;20241202;    1;   6.2;   1.9;    1;   3.4;   6;    0.000;   0;   7.8;   6.2;  986.88;    1.3;   91.54;    3.5;   -1.6;   -2.1;eor
       5705;20241203;    1;   9.7;   2.7;    1;   0.4;   6;    0.117;   0;   6.5;   7.5;  986.26;    4.3;   89.71;    6.7;    1.7;   -1.5;eor
       5705;20241204;    1;   5.6;   1.6;    1;   0.0;   0;    0.483;   0;   6.3;   6.0;  993.33;    1.3;   89.33;    3.6;   -1.4;   -3.8;eor
       5705;20241205;    1;   9.2;   3.2;    1;   6.1;   6;    3.950;   0;   7.3;   5.9;  990.35;    1.7;   86.00;    4.6;   -0.4;   -1.4;eor
       5705;20241206;    1;  21.4;   8.7;    1;   0.8;   6;    0.183;   0;   7.4;   7.5;  977.83;    6.5;   77.79;    8.3;    4.0;    3.5;eor
       5705;20241207;    1;  10.5;   4.4;    1;   8.6;   6;    0.000;   0;   7.5;   7.2;  974.49;    4.2;   87.58;    6.6;    1.7;    0.5;eor
       5705;20241208;    1;   8.6;   2.1;    1;   0.0;   6;    3.283;   0;   6.3;   7.1;  975.82;    3.9;   87.33;    5.3;    0.5;   -2.0;eor
       5705;20241209;    1;  11.9;   3.5;    1;   0.6;   6;    0.117;   0;   7.9;   6.3;  987.30;    3.1;   82.00;    4.7;    2.1;    1.6;eor
       5705;20241210;    1;  10.3;   3.6;    1;   1.1;   6;    0.000;   0;   7.5;   6.5;  993.20;    2.4;   88.92;    3.0;    1.8;    1.6;eor
       5705;20241211;    1;   8.3;   2.4;    1;   0.0;   0;    0.000;   0;   7.9;   5.6;  996.73;    1.3;   83.50;    1.8;    0.9;    0.2;eor
       5705;20241212;    1;   5.4;   1.8;    1;   0.0;   0;    0.000;   0;   8.0;   5.2;  998.28;    0.5;   82.58;    1.4;   -0.6;   -0.5;eor
       5705;20241213;    1;   8.2;   3.6;    1;   0.0;   0;    0.000;   0;   8.0;   5.2;  995.85;    0.1;   84.38;    0.7;   -0.9;   -0.9;eor
       5705;20241214;    1;  12.1;   3.5;    1;   0.0;   8;    1.167;   0;   7.9;   5.3;  988.88;    0.6;   83.08;    2.5;   -0.9;   -1.1;eor
       5705;20241215;    1;  13.6;   5.7;    1;   0.0;   6;    0.350;   0;   7.8;   6.5;  995.50;    3.1;   84.58;    5.1;    1.2;    0.4;eor
       5705;20241216;    1;  10.9;   4.5;    1;   0.5;   6;    0.000;   0;   7.8;   8.5;  999.85;    6.5;   88.17;    7.8;    4.6;    4.3;eor
       5705;20241217;    1;   8.8;-999;    1;   0.0;   4;    0.000;   0;  -999;  -999;    -999;    6.2;-999;    7.4;    4.8;    4.1;eor
       5705;20241218;    1;  11.7;   3.9;    1;   0.0;   6;    2.000;   0;   7.8;   7.8;  987.72;    7.7;   76.13;   11.4;    2.9;    1.3;eor
       5705;20241219;    1;  15.5;   6.5;    1;   4.5;   6;    0.533;   0;   7.6;   9.5;  973.33;    8.6;   83.42;   11.4;    3.5;    2.4;eor
       5705;20241220;    1;  11.9;   5.3;    1;   0.0;   6;    2.750;   0;   6.1;   6.1;  987.05;    3.1;   79.38;    5.9;   -0.1;   -1.7;eor
       5705;20241221;    1;  17.2;   7.1;    1;   2.5;   6;    0.117;   0;   7.5;   6.6;  985.62;    4.0;   79.96;    6.0;    0.6;   -0.7;eor
       5705;20241222;    1;  17.8;   7.4;    1;   0.5;   6;    0.617;   0;   6.6;   6.9;  971.07;    4.4;   82.42;    7.3;   -0.3;   -2.0;eor
       5705;20241223;    1;   8.4;   3.4;    1;   0.1;   6;    0.783;   0;   6.0;   6.0;  980.50;    2.1;   83.54;    4.3;   -0.4;   -1.9;eor
       5705;20241224;    1;   7.2;   2.5;    1;   0.0;   0;    1.950;   0;   5.0;   6.1;  995.21;    2.3;   84.29;    4.5;    0.6;   -1.6;eor
       5705;20241225;    1;   5.2;   1.7;    1;   0.0;   0;    2.667;   0;   4.8;   5.9; 1003.32;    1.6;   86.42;    5.9;   -0.6;   -2.8;eor
       5705;20241226;    1;   5.6;   1.4;    1;   0.0;   0;    6.333;   0;   1.6;   5.4; 1004.55;    0.0;   88.75;    4.9;   -2.8;   -4.7;eor
       5705;20241227;    1;   3.9;   0.9;    1;   0.0;   0;    7.383;   0;   4.8;   4.9; 1001.71;   -1.0;   86.75;    4.1;   -4.7;   -6.3;eor
       5705;20241228;    1;   4.2;   1.4;    1;   0.0;   0;    0.000;   0;   6.2;   4.8;  998.79;   -2.4;   93.50;   -1.2;   -5.0;   -6.1;eor
       5705;20241229;    1;   5.4;   1.8;    1;   0.0;   6;    0.000;   0;   8.0;   5.1;  998.07;   -1.7;   94.25;   -1.0;   -2.4;   -2.1;eor
